taxa,process_id_1,species_1,process_id_2,species_2,distance
Sargocentron,MINDA469-23,Sargocentron punctatissimum,MINDA468-23,Sargocentron cornutum,13.477532
Centropyge,MINDA062-23,Centropyge vrolikii,MINDA052-23,Centropyge bicolor,13.972346
Centropyge,MINDA382-23,Centropyge vrolikii,MINDA052-23,Centropyge bicolor,13.762288
Myripristis,MINDA079-23,Myripristis violacea,MINDA078-23,Myripristis adusta,4.1461205
Myripristis,MINDA080-23,Myripristis berndti,MINDA078-23,Myripristis adusta,7.23602
Myripristis,MINDA080-23,Myripristis berndti,MINDA079-23,Myripristis violacea,7.23602
Myripristis,MINDA089-23,Myripristis kuntee,MINDA078-23,Myripristis adusta,5.4358273
Myripristis,MINDA089-23,Myripristis kuntee,MINDA079-23,Myripristis violacea,4.6228027
Myripristis,MINDA089-23,Myripristis kuntee,MINDA080-23,Myripristis berndti,7.4328394
Myripristis,MINDA113-23,Myripristis hexagona,MINDA078-23,Myripristis adusta,6.557825
Myripristis,MINDA113-23,Myripristis hexagona,MINDA079-23,Myripristis violacea,7.2278514
Myripristis,MINDA113-23,Myripristis hexagona,MINDA080-23,Myripristis berndti,7.423262
Myripristis,MINDA113-23,Myripristis hexagona,MINDA089-23,Myripristis kuntee,7.423262
Myripristis,MINDA114-23,Myripristis adusta,MINDA079-23,Myripristis violacea,3.9924958
Myripristis,MINDA114-23,Myripristis adusta,MINDA080-23,Myripristis berndti,7.0785193
Myripristis,MINDA114-23,Myripristis adusta,MINDA089-23,Myripristis kuntee,5.6087666
Myripristis,MINDA114-23,Myripristis adusta,MINDA113-23,Myripristis hexagona,6.4017043
Myripristis,MINDA200-23,Myripristis violacea,MINDA078-23,Myripristis adusta,3.9863758
Myripristis,MINDA200-23,Myripristis violacea,MINDA080-23,Myripristis berndti,7.067386
Myripristis,MINDA200-23,Myripristis violacea,MINDA089-23,Myripristis kuntee,4.4617705
Myripristis,MINDA200-23,Myripristis violacea,MINDA113-23,Myripristis hexagona,7.059499
Myripristis,MINDA200-23,Myripristis violacea,MINDA114-23,Myripristis adusta,3.833005
Myripristis,MINDA224-23,Myripristis hexagona,MINDA078-23,Myripristis adusta,6.891714
Myripristis,MINDA224-23,Myripristis hexagona,MINDA079-23,Myripristis violacea,7.56626
Myripristis,MINDA224-23,Myripristis hexagona,MINDA080-23,Myripristis berndti,7.7645564
Myripristis,MINDA224-23,Myripristis hexagona,MINDA089-23,Myripristis kuntee,7.7645564
Myripristis,MINDA224-23,Myripristis hexagona,MINDA114-23,Myripristis adusta,6.7350364
Myripristis,MINDA224-23,Myripristis hexagona,MINDA200-23,Myripristis violacea,7.3967695
Myripristis,MINDA225-23,Myripristis hexagona,MINDA078-23,Myripristis adusta,6.557825
Myripristis,MINDA225-23,Myripristis hexagona,MINDA079-23,Myripristis violacea,7.2278514
Myripristis,MINDA225-23,Myripristis hexagona,MINDA080-23,Myripristis berndti,7.423262
Myripristis,MINDA225-23,Myripristis hexagona,MINDA089-23,Myripristis kuntee,7.423262
Myripristis,MINDA225-23,Myripristis hexagona,MINDA114-23,Myripristis adusta,6.4017043
Myripristis,MINDA225-23,Myripristis hexagona,MINDA200-23,Myripristis violacea,7.059499
Myripristis,MINDA292-23,Myripristis berndti,MINDA078-23,Myripristis adusta,7.4052224
Myripristis,MINDA292-23,Myripristis berndti,MINDA079-23,Myripristis violacea,7.4052224
Myripristis,MINDA292-23,Myripristis berndti,MINDA089-23,Myripristis kuntee,7.6034865
Myripristis,MINDA292-23,Myripristis berndti,MINDA113-23,Myripristis hexagona,7.593616
Myripristis,MINDA292-23,Myripristis berndti,MINDA114-23,Myripristis adusta,7.247436
Myripristis,MINDA292-23,Myripristis berndti,MINDA200-23,Myripristis violacea,7.23602
Myripristis,MINDA292-23,Myripristis berndti,MINDA224-23,Myripristis hexagona,7.9360867
Myripristis,MINDA292-23,Myripristis berndti,MINDA225-23,Myripristis hexagona,7.593616
Myripristis,MINDA293-23,Myripristis pralinia,MINDA078-23,Myripristis adusta,7.4140496
Myripristis,MINDA293-23,Myripristis pralinia,MINDA079-23,Myripristis violacea,7.4140496
Myripristis,MINDA293-23,Myripristis pralinia,MINDA080-23,Myripristis berndti,7.1026487
Myripristis,MINDA293-23,Myripristis pralinia,MINDA089-23,Myripristis kuntee,7.4427853
Myripristis,MINDA293-23,Myripristis pralinia,MINDA113-23,Myripristis hexagona,9.118111
Myripristis,MINDA293-23,Myripristis pralinia,MINDA114-23,Myripristis adusta,7.2560086
Myripristis,MINDA293-23,Myripristis pralinia,MINDA200-23,Myripristis violacea,7.2445593
Myripristis,MINDA293-23,Myripristis pralinia,MINDA224-23,Myripristis hexagona,9.469604
Myripristis,MINDA293-23,Myripristis pralinia,MINDA225-23,Myripristis hexagona,9.118111
Myripristis,MINDA293-23,Myripristis pralinia,MINDA292-23,Myripristis berndti,7.27243
Myripristis,MINDA294-23,Myripristis hexagona,MINDA078-23,Myripristis adusta,6.724491
Myripristis,MINDA294-23,Myripristis hexagona,MINDA079-23,Myripristis violacea,7.3967695
Myripristis,MINDA294-23,Myripristis hexagona,MINDA080-23,Myripristis berndti,7.593616
Myripristis,MINDA294-23,Myripristis hexagona,MINDA089-23,Myripristis kuntee,7.593616
Myripristis,MINDA294-23,Myripristis hexagona,MINDA114-23,Myripristis adusta,6.5680943
Myripristis,MINDA294-23,Myripristis hexagona,MINDA200-23,Myripristis violacea,7.2278514
Myripristis,MINDA294-23,Myripristis hexagona,MINDA292-23,Myripristis berndti,7.7645564
Myripristis,MINDA294-23,Myripristis hexagona,MINDA293-23,Myripristis pralinia,9.293548
Myripristis,MINDA409-23,Myripristis kuntee,MINDA078-23,Myripristis adusta,5.4358273
Myripristis,MINDA409-23,Myripristis kuntee,MINDA079-23,Myripristis violacea,4.6228027
Myripristis,MINDA409-23,Myripristis kuntee,MINDA080-23,Myripristis berndti,7.0932755
Myripristis,MINDA409-23,Myripristis kuntee,MINDA113-23,Myripristis hexagona,7.0842743
Myripristis,MINDA409-23,Myripristis kuntee,MINDA114-23,Myripristis adusta,5.6087666
Myripristis,MINDA409-23,Myripristis kuntee,MINDA200-23,Myripristis violacea,4.4617705
Myripristis,MINDA409-23,Myripristis kuntee,MINDA224-23,Myripristis hexagona,7.423262
Myripristis,MINDA409-23,Myripristis kuntee,MINDA225-23,Myripristis hexagona,7.0842743
Myripristis,MINDA409-23,Myripristis kuntee,MINDA292-23,Myripristis berndti,7.262769
Myripristis,MINDA409-23,Myripristis kuntee,MINDA293-23,Myripristis pralinia,7.1026487
Myripristis,MINDA409-23,Myripristis kuntee,MINDA294-23,Myripristis hexagona,7.253479
Myripristis,MINDA439-23,Myripristis violacea,MINDA078-23,Myripristis adusta,4.218949
Myripristis,MINDA439-23,Myripristis violacea,MINDA080-23,Myripristis berndti,7.3669686
Myripristis,MINDA439-23,Myripristis violacea,MINDA089-23,Myripristis kuntee,4.704468
Myripristis,MINDA439-23,Myripristis violacea,MINDA113-23,Myripristis hexagona,7.358864
Myripristis,MINDA439-23,Myripristis violacea,MINDA114-23,Myripristis adusta,4.0563498
Myripristis,MINDA439-23,Myripristis violacea,MINDA224-23,Myripristis hexagona,7.7036915
Myripristis,MINDA439-23,Myripristis violacea,MINDA225-23,Myripristis hexagona,7.358864
Myripristis,MINDA439-23,Myripristis violacea,MINDA292-23,Myripristis berndti,7.5393834
Myripristis,MINDA439-23,Myripristis violacea,MINDA293-23,Myripristis pralinia,7.548172
Myripristis,MINDA439-23,Myripristis violacea,MINDA294-23,Myripristis hexagona,7.5309806
Myripristis,MINDA439-23,Myripristis violacea,MINDA409-23,Myripristis kuntee,4.704468
Amblyglyphidodon,MINDA383-23,Amblyglyphidodon aureus,MINDA379-23,Amblyglyphidodon curacao,8.71484
Lutjanus,MINDA030-23,Lutjanus fulviflamma,MINDA002-23,Lutjanus johnii,14.467883
Lutjanus,MINDA031-23,Lutjanus monostigma,MINDA002-23,Lutjanus johnii,14.519431
Lutjanus,MINDA031-23,Lutjanus monostigma,MINDA030-23,Lutjanus fulviflamma,9.931758
Lutjanus,MINDA032-23,Lutjanus erythropterus,MINDA002-23,Lutjanus johnii,18.204472
Lutjanus,MINDA032-23,Lutjanus erythropterus,MINDA030-23,Lutjanus fulviflamma,15.313561
Lutjanus,MINDA032-23,Lutjanus erythropterus,MINDA031-23,Lutjanus monostigma,16.445562
Lutjanus,MINDA056-23,Lutjanus dodecacanthoides,MINDA002-23,Lutjanus johnii,15.271345
Lutjanus,MINDA056-23,Lutjanus dodecacanthoides,MINDA030-23,Lutjanus fulviflamma,14.776275
Lutjanus,MINDA056-23,Lutjanus dodecacanthoides,MINDA031-23,Lutjanus monostigma,16.166847
Lutjanus,MINDA056-23,Lutjanus dodecacanthoides,MINDA032-23,Lutjanus erythropterus,13.814618
Lutjanus,MINDA072-23,Lutjanus gibbus,MINDA002-23,Lutjanus johnii,16.166847
Lutjanus,MINDA072-23,Lutjanus gibbus,MINDA030-23,Lutjanus fulviflamma,14.968665
Lutjanus,MINDA072-23,Lutjanus gibbus,MINDA031-23,Lutjanus monostigma,17.074839
Lutjanus,MINDA072-23,Lutjanus gibbus,MINDA032-23,Lutjanus erythropterus,17.376583
Lutjanus,MINDA072-23,Lutjanus gibbus,MINDA056-23,Lutjanus dodecacanthoides,16.34811
Lutjanus,MINDA097-23,Lutjanus bohar,MINDA002-23,Lutjanus johnii,15.645793
Lutjanus,MINDA097-23,Lutjanus bohar,MINDA030-23,Lutjanus fulviflamma,15.249146
Lutjanus,MINDA097-23,Lutjanus bohar,MINDA031-23,Lutjanus monostigma,15.001759
Lutjanus,MINDA097-23,Lutjanus bohar,MINDA032-23,Lutjanus erythropterus,17.060282
Lutjanus,MINDA097-23,Lutjanus bohar,MINDA056-23,Lutjanus dodecacanthoides,16.08182
Lutjanus,MINDA097-23,Lutjanus bohar,MINDA072-23,Lutjanus gibbus,11.18193
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA002-23,Lutjanus johnii,14.467883
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA030-23,Lutjanus fulviflamma,14.051135
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA031-23,Lutjanus monostigma,12.795123
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA032-23,Lutjanus erythropterus,15.645793
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA056-23,Lutjanus dodecacanthoides,16.445562
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA072-23,Lutjanus gibbus,15.49868
Lutjanus,MINDA148-23,Lutjanus argentimaculatus,MINDA097-23,Lutjanus bohar,16.571756
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA002-23,Lutjanus johnii,15.4104395
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA030-23,Lutjanus fulviflamma,12.727804
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA031-23,Lutjanus monostigma,11.653678
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA032-23,Lutjanus erythropterus,17.704454
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA056-23,Lutjanus dodecacanthoides,15.359935
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA072-23,Lutjanus gibbus,16.08234
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA097-23,Lutjanus bohar,14.162723
Lutjanus,MINDA156-23,Lutjanus bengalensis,MINDA148-23,Lutjanus argentimaculatus,13.336754
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA002-23,Lutjanus johnii,13.55415
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA030-23,Lutjanus fulviflamma,12.766896
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA031-23,Lutjanus monostigma,12.593176
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA032-23,Lutjanus erythropterus,16.512047
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA056-23,Lutjanus dodecacanthoides,13.264677
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA072-23,Lutjanus gibbus,14.776282
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA097-23,Lutjanus bohar,14.526914
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA148-23,Lutjanus argentimaculatus,11.506811
Lutjanus,MINDA157-23,Lutjanus rufolineatus,MINDA156-23,Lutjanus bengalensis,6.095904
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA002-23,Lutjanus johnii,14.342565
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA030-23,Lutjanus fulviflamma,9.920322
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA031-23,Lutjanus monostigma,9.198795
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA032-23,Lutjanus erythropterus,19.109747
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA056-23,Lutjanus dodecacanthoides,16.91285
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA072-23,Lutjanus gibbus,16.985065
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA097-23,Lutjanus bohar,14.148392
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA148-23,Lutjanus argentimaculatus,14.629173
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA156-23,Lutjanus bengalensis,11.825761
Lutjanus,MINDA167-23,Lutjanus vitta,MINDA157-23,Lutjanus rufolineatus,11.493935
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA002-23,Lutjanus johnii,14.307626
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA030-23,Lutjanus fulviflamma,13.698637
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA031-23,Lutjanus monostigma,12.795123
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA032-23,Lutjanus erythropterus,15.674059
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA056-23,Lutjanus dodecacanthoides,16.08182
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA072-23,Lutjanus gibbus,15.572779
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA097-23,Lutjanus bohar,17.02655
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA156-23,Lutjanus bengalensis,13.538382
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA157-23,Lutjanus rufolineatus,11.519024
Lutjanus,MINDA171-23,Lutjanus argentimaculatus,MINDA167-23,Lutjanus vitta,14.27446
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA002-23,Lutjanus johnii,17.178757
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA030-23,Lutjanus fulviflamma,16.08182
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA031-23,Lutjanus monostigma,16.263454
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA032-23,Lutjanus erythropterus,13.523052
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA056-23,Lutjanus dodecacanthoides,15.484151
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA072-23,Lutjanus gibbus,19.176609
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA097-23,Lutjanus bohar,18.299923
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA148-23,Lutjanus argentimaculatus,17.445597
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA156-23,Lutjanus bengalensis,17.077866
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA157-23,Lutjanus rufolineatus,16.66028
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA167-23,Lutjanus vitta,18.260279
Lutjanus,MINDA172-23,Lutjanus sebae,MINDA171-23,Lutjanus argentimaculatus,17.648026
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA002-23,Lutjanus johnii,15.960739
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA030-23,Lutjanus fulviflamma,15.150297
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA031-23,Lutjanus monostigma,16.89419
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA032-23,Lutjanus erythropterus,16.993036
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA056-23,Lutjanus dodecacanthoides,16.56559
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA097-23,Lutjanus bohar,10.76615
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA148-23,Lutjanus argentimaculatus,15.544737
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA156-23,Lutjanus bengalensis,16.143549
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA157-23,Lutjanus rufolineatus,14.78827
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA167-23,Lutjanus vitta,16.77977
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA171-23,Lutjanus argentimaculatus,15.561541
Lutjanus,MINDA173-23,Lutjanus gibbus,MINDA172-23,Lutjanus sebae,18.824608
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA002-23,Lutjanus johnii,17.801739
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA030-23,Lutjanus fulviflamma,14.5129795
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA031-23,Lutjanus monostigma,14.902088
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA032-23,Lutjanus erythropterus,10.559965
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA056-23,Lutjanus dodecacanthoides,10.2073765
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA072-23,Lutjanus gibbus,15.130037
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA097-23,Lutjanus bohar,16.236359
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA148-23,Lutjanus argentimaculatus,16.204102
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA156-23,Lutjanus bengalensis,17.528637
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA157-23,Lutjanus rufolineatus,15.508164
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA167-23,Lutjanus vitta,18.503069
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA171-23,Lutjanus argentimaculatus,16.219992
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA172-23,Lutjanus sebae,15.437471
Lutjanus,MINDA174-23,Lutjanus timoriensis,MINDA173-23,Lutjanus gibbus,15.198917
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA002-23,Lutjanus johnii,15.942264
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA030-23,Lutjanus fulviflamma,9.7049265
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA031-23,Lutjanus monostigma,7.7558937
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA032-23,Lutjanus erythropterus,18.416811
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA056-23,Lutjanus dodecacanthoides,18.06076
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA072-23,Lutjanus gibbus,15.436665
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA097-23,Lutjanus bohar,15.5784025
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA148-23,Lutjanus argentimaculatus,13.886115
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA156-23,Lutjanus bengalensis,12.975129
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA157-23,Lutjanus rufolineatus,12.576002
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA167-23,Lutjanus vitta,9.93873
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA171-23,Lutjanus argentimaculatus,13.6845455
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA172-23,Lutjanus sebae,18.180965
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA173-23,Lutjanus gibbus,15.436665
Lutjanus,MINDA346-23,Lutjanus ehrenbergii,MINDA174-23,Lutjanus timoriensis,17.33234
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA002-23,Lutjanus johnii,15.459281
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA030-23,Lutjanus fulviflamma,9.48763
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA031-23,Lutjanus monostigma,7.943667
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA032-23,Lutjanus erythropterus,18.159422
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA056-23,Lutjanus dodecacanthoides,17.800724
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA072-23,Lutjanus gibbus,14.778998
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA097-23,Lutjanus bohar,14.921933
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA148-23,Lutjanus argentimaculatus,13.244981
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA156-23,Lutjanus bengalensis,12.345171
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA157-23,Lutjanus rufolineatus,12.162688
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA167-23,Lutjanus vitta,9.334982
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA171-23,Lutjanus argentimaculatus,13.044945
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA172-23,Lutjanus sebae,17.925226
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA173-23,Lutjanus gibbus,14.778998
Lutjanus,MINDA347-23,Lutjanus ehrenbergii,MINDA174-23,Lutjanus timoriensis,17.07842
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA002-23,Lutjanus johnii,13.570348
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA030-23,Lutjanus fulviflamma,10.280036
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA031-23,Lutjanus monostigma,10.088502
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA032-23,Lutjanus erythropterus,18.241184
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA056-23,Lutjanus dodecacanthoides,16.91285
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA072-23,Lutjanus gibbus,15.126896
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA097-23,Lutjanus bohar,14.856991
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA148-23,Lutjanus argentimaculatus,14.051135
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA156-23,Lutjanus bengalensis,12.518394
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA157-23,Lutjanus rufolineatus,11.653678
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA167-23,Lutjanus vitta,7.006424
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA171-23,Lutjanus argentimaculatus,13.698637
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA172-23,Lutjanus sebae,19.674969
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA173-23,Lutjanus gibbus,15.310298
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA174-23,Lutjanus timoriensis,17.22606
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA346-23,Lutjanus ehrenbergii,9.910689
Lutjanus,MINDA374-23,Lutjanus lutjanus,MINDA347-23,Lutjanus ehrenbergii,9.308419
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA002-23,Lutjanus johnii,13.796738
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA030-23,Lutjanus fulviflamma,14.379268
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA031-23,Lutjanus monostigma,12.29069
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA032-23,Lutjanus erythropterus,18.156002
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA056-23,Lutjanus dodecacanthoides,17.765207
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA072-23,Lutjanus gibbus,15.483436
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA097-23,Lutjanus bohar,16.049103
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA148-23,Lutjanus argentimaculatus,13.367738
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA156-23,Lutjanus bengalensis,12.25037
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA157-23,Lutjanus rufolineatus,12.479263
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA167-23,Lutjanus vitta,13.570348
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA171-23,Lutjanus argentimaculatus,13.41212
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA172-23,Lutjanus sebae,19.088455
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA173-23,Lutjanus gibbus,15.511103
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA174-23,Lutjanus timoriensis,17.92111
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA346-23,Lutjanus ehrenbergii,15.376461
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA347-23,Lutjanus ehrenbergii,15.121475
Lutjanus,MINDA415-23,Lutjanus rivulatus,MINDA374-23,Lutjanus lutjanus,15.088889
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA002-23,Lutjanus johnii,12.8309965
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA030-23,Lutjanus fulviflamma,8.381931
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA031-23,Lutjanus monostigma,10.330761
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA032-23,Lutjanus erythropterus,17.369314
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA056-23,Lutjanus dodecacanthoides,16.250395
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA072-23,Lutjanus gibbus,15.185518
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA097-23,Lutjanus bohar,14.525231
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA148-23,Lutjanus argentimaculatus,12.859517
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA156-23,Lutjanus bengalensis,12.510991
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA157-23,Lutjanus rufolineatus,13.287973
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA167-23,Lutjanus vitta,8.752683
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA171-23,Lutjanus argentimaculatus,12.510991
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA172-23,Lutjanus sebae,18.58322
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA173-23,Lutjanus gibbus,15.57196
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA174-23,Lutjanus timoriensis,17.373503
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA346-23,Lutjanus ehrenbergii,11.179738
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA347-23,Lutjanus ehrenbergii,10.563739
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA374-23,Lutjanus lutjanus,8.90918
Lutjanus,MINDA433-23,Lutjanus decussatus,MINDA415-23,Lutjanus rivulatus,13.34012
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA002-23,Lutjanus johnii,16.83589
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA030-23,Lutjanus fulviflamma,14.687836
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA031-23,Lutjanus monostigma,15.258297
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA032-23,Lutjanus erythropterus,16.930195
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA056-23,Lutjanus dodecacanthoides,15.001848
Lutjanus,MINDA451-23,Lutjanus fulvus,MINDA072-23,Lutjanus gibbus,16.03266
