"","taxa","species_1","process_id_1","species_2","process_id_2","distance","level"
"223","Chaetodon","Chaetodon kleinii","MINDA283-23","Chaetodon unimaculatus","MINDA075-23",10.9008304669127,"genus"
"224","Chaetodon","Chaetodon kleinii","MINDA283-23","Chaetodon vagabundus","MINDA198-23",15.9917451005455,"genus"
"225","Chaetodon","Chaetodon kleinii","MINDA283-23","Chaetodon oxycephalus","MINDA227-23",17.310287540922,"genus"
"226","Chaetodon","Chaetodon kleinii","MINDA283-23","Chaetodon baronessa","MINDA279-23",21.2124153003866,"genus"
"227","Chaetodon","Chaetodon kleinii","MINDA283-23","Chaetodon baronessa","MINDA280-23",19.9460505737282,"genus"
"228","Chaetodon","Chaetodon kleinii","MINDA283-23","Chaetodon baronessa","MINDA281-23",19.9460505737282,"genus"
"229","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon meyeri","MINDA048-23",16.1466023084232,"genus"
"230","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon trifascialis","MINDA049-23",13.2905771195065,"genus"
"231","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon lunulatus","MINDA050-23",15.9237259546571,"genus"
"232","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon melannotus","MINDA053-23",11.9945632288819,"genus"
"233","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon unimaculatus","MINDA075-23",16.7905004643335,"genus"
"234","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon vagabundus","MINDA198-23",7.09803062662859,"genus"
"235","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon baronessa","MINDA279-23",17.4139779491522,"genus"
"236","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon baronessa","MINDA280-23",16.119528655256,"genus"
"237","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon baronessa","MINDA281-23",16.119528655256,"genus"
"238","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon kleinii","MINDA282-23",17.310287540922,"genus"
"239","Chaetodon","Chaetodon oxycephalus","MINDA309-23","Chaetodon kleinii","MINDA283-23",17.1094840581775,"genus"
"240","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon meyeri","MINDA048-23",17.6317313364804,"genus"
"241","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon trifascialis","MINDA049-23",14.4999042315909,"genus"
"242","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon lunulatus","MINDA050-23",13.7967393166244,"genus"
"243","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon melannotus","MINDA053-23",11.8402417512049,"genus"
"244","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon unimaculatus","MINDA075-23",17.9236608179299,"genus"
"245","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon vagabundus","MINDA198-23",5.31502146057485,"genus"
"246","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon oxycephalus","MINDA227-23",6.89156400553209,"genus"
"247","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon baronessa","MINDA279-23",15.4460721435617,"genus"
"248","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon baronessa","MINDA280-23",14.6141958279853,"genus"
"249","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon baronessa","MINDA281-23",14.6141958279853,"genus"
"250","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon kleinii","MINDA282-23",16.566848235618,"genus"
"251","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon kleinii","MINDA283-23",16.366447165741,"genus"
"252","Chaetodon","Chaetodon rafflesii","MINDA377-23","Chaetodon oxycephalus","MINDA309-23",6.72003725069262,"genus"
"253","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon meyeri","MINDA048-23",17.5158270857625,"genus"
"254","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon trifascialis","MINDA049-23",15.1302081169254,"genus"
"255","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon lunulatus","MINDA050-23",14.4159812379314,"genus"
"256","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon melannotus","MINDA053-23",11.3361295566169,"genus"
"257","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon unimaculatus","MINDA075-23",17.1870167473792,"genus"
"258","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon vagabundus","MINDA198-23",2.69880006008988,"genus"
"259","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon oxycephalus","MINDA227-23",7.07711949440863,"genus"
"260","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon baronessa","MINDA279-23",16.2743586978454,"genus"
"261","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon baronessa","MINDA280-23",15.6459763955779,"genus"
"262","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon baronessa","MINDA281-23",15.6459763955779,"genus"
"263","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon kleinii","MINDA282-23",16.2503954970739,"genus"
"264","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon kleinii","MINDA283-23",16.0503952304066,"genus"
"265","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon oxycephalus","MINDA309-23",7.07711949440863,"genus"
"266","Chaetodon","Chaetodon auriga","MINDA434-23","Chaetodon rafflesii","MINDA377-23",5.06028917461662,"genus"
"267","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon meyeri","MINDA048-23",17.2483983623563,"genus"
"268","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon trifascialis","MINDA049-23",13.7440892783051,"genus"
"269","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon lunulatus","MINDA050-23",17.1266781638581,"genus"
"270","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon melannotus","MINDA053-23",16.7110264828936,"genus"
"271","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon unimaculatus","MINDA075-23",16.6861466797503,"genus"
"272","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon vagabundus","MINDA198-23",14.2582756235976,"genus"
"273","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon oxycephalus","MINDA227-23",16.5421069213216,"genus"
"274","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon baronessa","MINDA279-23",17.3877190153632,"genus"
"275","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon baronessa","MINDA280-23",15.7507367762045,"genus"
"276","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon baronessa","MINDA281-23",15.7507367762045,"genus"
"277","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon kleinii","MINDA282-23",14.0321695892517,"genus"
"278","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon kleinii","MINDA283-23",13.8264079819964,"genus"
"279","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon oxycephalus","MINDA309-23",16.5421069213216,"genus"
"280","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon rafflesii","MINDA377-23",15.7192898543371,"genus"
"281","Chaetodon","Chaetodon punctatofasciatus","MINDA492-23","Chaetodon auriga","MINDA434-23",15.0268394465552,"genus"
"282","Cheilinus","Cheilinus chlorourus","MINDA159-23","Cheilinus undulatus","MINDA064-23",19.812214819061,"genus"
"283","Cheilinus","Cheilinus fasciatus","MINDA239-23","Cheilinus undulatus","MINDA064-23",16.6224979142521,"genus"
"284","Cheilinus","Cheilinus fasciatus","MINDA239-23","Cheilinus chlorourus","MINDA159-23",17.2901709158701,"genus"
"285","Cheilinus","Cheilinus trilobatus","MINDA329-23","Cheilinus undulatus","MINDA064-23",20.0978039130746,"genus"
"286","Cheilinus","Cheilinus trilobatus","MINDA329-23","Cheilinus chlorourus","MINDA159-23",10.3087491767824,"genus"
"287","Cheilinus","Cheilinus trilobatus","MINDA329-23","Cheilinus fasciatus","MINDA239-23",16.196831849934,"genus"
"288","Cheilinus","Cheilinus trilobatus","MINDA407-23","Cheilinus undulatus","MINDA064-23",20.5476747354811,"genus"
"289","Cheilinus","Cheilinus trilobatus","MINDA407-23","Cheilinus chlorourus","MINDA159-23",9.61156296177992,"genus"
"290","Cheilinus","Cheilinus trilobatus","MINDA407-23","Cheilinus fasciatus","MINDA239-23",16.9981063723819,"genus"
"291","Cheilinus","Cheilinus trilobatus","MINDA443-23","Cheilinus undulatus","MINDA064-23",20.0367816332423,"genus"
"292","Cheilinus","Cheilinus trilobatus","MINDA443-23","Cheilinus chlorourus","MINDA159-23",9.7892372952582,"genus"
"293","Cheilinus","Cheilinus trilobatus","MINDA443-23","Cheilinus fasciatus","MINDA239-23",16.363244915973,"genus"
"294","Choerodon","Choerodon zamboangae","MINDA010-23","Choerodon robustus","MINDA004-23",8.38689637953114,"genus"
"295","Choerodon","Choerodon schoenleinii","MINDA016-23","Choerodon robustus","MINDA004-23",19.2511591810616,"genus"
"296","Choerodon","Choerodon schoenleinii","MINDA016-23","Choerodon zamboangae","MINDA010-23",17.9285462104556,"genus"
"297","Choerodon","Choerodon typus","MINDA040-23","Choerodon robustus","MINDA004-23",22.5705488612926,"genus"
"298","Choerodon","Choerodon typus","MINDA040-23","Choerodon zamboangae","MINDA010-23",23.1253744894804,"genus"
"299","Choerodon","Choerodon typus","MINDA040-23","Choerodon schoenleinii","MINDA016-23",20.7614227333744,"genus"
"300","Choerodon","Choerodon typus","MINDA042-23","Choerodon robustus","MINDA004-23",22.3536287813627,"genus"
"301","Choerodon","Choerodon typus","MINDA042-23","Choerodon zamboangae","MINDA010-23",23.1253744894804,"genus"
"302","Choerodon","Choerodon typus","MINDA042-23","Choerodon schoenleinii","MINDA016-23",20.7614227333744,"genus"
"303","Choerodon","Choerodon zosterophorus","MINDA221-23","Choerodon robustus","MINDA004-23",17.6851639524328,"genus"
"304","Choerodon","Choerodon zosterophorus","MINDA221-23","Choerodon zamboangae","MINDA010-23",19.484227252909,"genus"
"305","Choerodon","Choerodon zosterophorus","MINDA221-23","Choerodon schoenleinii","MINDA016-23",20.1741216888619,"genus"
"306","Choerodon","Choerodon zosterophorus","MINDA221-23","Choerodon typus","MINDA040-23",21.8076810688202,"genus"
"307","Choerodon","Choerodon zosterophorus","MINDA221-23","Choerodon typus","MINDA042-23",21.5921634937641,"genus"
"308","Choerodon","Choerodon anchorago","MINDA406-23","Choerodon robustus","MINDA004-23",20.758429294442,"genus"
"309","Choerodon","Choerodon anchorago","MINDA406-23","Choerodon zamboangae","MINDA010-23",21.3872287082984,"genus"
"310","Choerodon","Choerodon anchorago","MINDA406-23","Choerodon schoenleinii","MINDA016-23",16.8796142845887,"genus"
"311","Choerodon","Choerodon anchorago","MINDA406-23","Choerodon typus","MINDA040-23",17.4785651701513,"genus"
"312","Choerodon","Choerodon anchorago","MINDA406-23","Choerodon typus","MINDA042-23",17.6773725891333,"genus"
"313","Choerodon","Choerodon anchorago","MINDA406-23","Choerodon zosterophorus","MINDA221-23",19.9492732569627,"genus"
"314","Chromis","Chromis ternatensis","MINDA460-23","Chromis xanthura","MINDA380-23",16.1318613265955,"genus"
"315","Ctenochaetus","Ctenochaetus binotatus","MINDA271-23","Ctenochaetus striatus","MINDA229-23",9.10707401453906,"genus"
"316","Ctenochaetus","Ctenochaetus tominiensis","MINDA370-23","Ctenochaetus striatus","MINDA229-23",9.20224129442583,"genus"
"317","Ctenochaetus","Ctenochaetus tominiensis","MINDA370-23","Ctenochaetus binotatus","MINDA271-23",6.9050062780994,"genus"
"318","Ctenochaetus","Ctenochaetus tominiensis","MINDA423-23","Ctenochaetus striatus","MINDA229-23",9.32120490505297,"genus"
"319","Ctenochaetus","Ctenochaetus tominiensis","MINDA423-23","Ctenochaetus binotatus","MINDA271-23",6.86087686519474,"genus"
"320","Ctenochaetus","Ctenochaetus striatus","MINDA424-23","Ctenochaetus binotatus","MINDA271-23",9.2855486544632,"genus"
"321","Ctenochaetus","Ctenochaetus striatus","MINDA424-23","Ctenochaetus tominiensis","MINDA370-23",9.24795244810898,"genus"
"322","Ctenochaetus","Ctenochaetus striatus","MINDA424-23","Ctenochaetus tominiensis","MINDA423-23",9.32120490505297,"genus"
"323","Diagramma","Diagramma melanacrum","MINDA081-23","Diagramma pictum","MINDA022-23",0.493425057037695,"genus"
"324","Diagramma","Diagramma pictum","MINDA082-23","Diagramma melanacrum","MINDA081-23",0.2971776950424,"genus"
"325","Dischistodus","Dischistodus pseudochrysopoecilus","MINDA268-23","Dischistodus perspicillatus","MINDA058-23",9.27557703182737,"genus"
"326","Dischistodus","Dischistodus pseudochrysopoecilus","MINDA269-23","Dischistodus perspicillatus","MINDA058-23",9.62119588535811,"genus"
"327","Epinephelus","Epinephelus hexagonatus","MINDA038-23","Epinephelus corallicola","MINDA034-23",14.0977719229991,"genus"
"328","Epinephelus","Epinephelus lanceolatus","MINDA045-23","Epinephelus corallicola","MINDA034-23",14.6344707021271,"genus"
"329","Epinephelus","Epinephelus lanceolatus","MINDA045-23","Epinephelus hexagonatus","MINDA038-23",14.3792701776232,"genus"
"330","Epinephelus","Epinephelus coeruleopunctatus","MINDA063-23","Epinephelus corallicola","MINDA034-23",6.01463528964547,"genus"
"331","Epinephelus","Epinephelus coeruleopunctatus","MINDA063-23","Epinephelus hexagonatus","MINDA038-23",13.7295866188948,"genus"
"332","Epinephelus","Epinephelus coeruleopunctatus","MINDA063-23","Epinephelus lanceolatus","MINDA045-23",15.0520117136937,"genus"
"333","Epinephelus","Epinephelus bontoides","MINDA100-23","Epinephelus corallicola","MINDA034-23",16.2634647764621,"genus"
"334","Epinephelus","Epinephelus bontoides","MINDA100-23","Epinephelus hexagonatus","MINDA038-23",15.3249164023213,"genus"
"335","Epinephelus","Epinephelus bontoides","MINDA100-23","Epinephelus lanceolatus","MINDA045-23",18.3933637211359,"genus"
"336","Epinephelus","Epinephelus bontoides","MINDA100-23","Epinephelus coeruleopunctatus","MINDA063-23",15.5237238213033,"genus"
"337","Epinephelus","Epinephelus polyphekadion","MINDA102-23","Epinephelus corallicola","MINDA034-23",12.0499861450341,"genus"
"338","Epinephelus","Epinephelus polyphekadion","MINDA102-23","Epinephelus hexagonatus","MINDA038-23",14.9831187115595,"genus"
"339","Epinephelus","Epinephelus polyphekadion","MINDA102-23","Epinephelus lanceolatus","MINDA045-23",16.1430055143726,"genus"
"340","Epinephelus","Epinephelus polyphekadion","MINDA102-23","Epinephelus coeruleopunctatus","MINDA063-23",12.5148249427512,"genus"
"341","Epinephelus","Epinephelus polyphekadion","MINDA102-23","Epinephelus bontoides","MINDA100-23",17.7307482815405,"genus"
"342","Epinephelus","Epinephelus maculatus","MINDA154-23","Epinephelus corallicola","MINDA034-23",15.3052996650562,"genus"
"343","Epinephelus","Epinephelus maculatus","MINDA154-23","Epinephelus hexagonatus","MINDA038-23",14.7714290506744,"genus"
"344","Epinephelus","Epinephelus maculatus","MINDA154-23","Epinephelus lanceolatus","MINDA045-23",17.5087206771951,"genus"
"345","Epinephelus","Epinephelus maculatus","MINDA154-23","Epinephelus coeruleopunctatus","MINDA063-23",13.7622892271161,"genus"
"346","Epinephelus","Epinephelus maculatus","MINDA154-23","Epinephelus bontoides","MINDA100-23",14.1996002946228,"genus"
"347","Epinephelus","Epinephelus maculatus","MINDA154-23","Epinephelus polyphekadion","MINDA102-23",17.0504950696218,"genus"
"348","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus corallicola","MINDA034-23",9.41821186178553,"genus"
"349","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus hexagonatus","MINDA038-23",13.5081623351642,"genus"
"350","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus lanceolatus","MINDA045-23",14.4177319209909,"genus"
"351","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus coeruleopunctatus","MINDA063-23",9.63400150575799,"genus"
"352","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus bontoides","MINDA100-23",17.1929171234749,"genus"
"353","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus polyphekadion","MINDA102-23",13.1024961227538,"genus"
"354","Epinephelus","Epinephelus ongus","MINDA208-23","Epinephelus maculatus","MINDA154-23",15.7984044243833,"genus"
"355","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus corallicola","MINDA034-23",14.8924297271082,"genus"
"356","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus hexagonatus","MINDA038-23",12.0745857114145,"genus"
"357","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus lanceolatus","MINDA045-23",16.1037198239928,"genus"
"358","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus coeruleopunctatus","MINDA063-23",16.3490317347233,"genus"
"359","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus bontoides","MINDA100-23",14.1807533167718,"genus"
"360","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus polyphekadion","MINDA102-23",17.9211727256159,"genus"
"361","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus maculatus","MINDA154-23",14.1807533167718,"genus"
"362","Epinephelus","Epinephelus fasciatus","MINDA322-23","Epinephelus ongus","MINDA208-23",16.2128778582669,"genus"
"363","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus corallicola","MINDA034-23",16.1450287766229,"genus"
"364","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus hexagonatus","MINDA038-23",14.7309052064966,"genus"
"365","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus lanceolatus","MINDA045-23",19.8316092847826,"genus"
"366","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus coeruleopunctatus","MINDA063-23",17.847836771155,"genus"
"367","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus bontoides","MINDA100-23",15.1563430429564,"genus"
"368","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus polyphekadion","MINDA102-23",19.9388918837872,"genus"
"369","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus maculatus","MINDA154-23",15.0558261559553,"genus"
"370","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus ongus","MINDA208-23",17.0075629123506,"genus"
"371","Epinephelus","Epinephelus areolatus","MINDA349-23","Epinephelus fasciatus","MINDA322-23",14.9668511181835,"genus"
"372","Epinephelus","Epinephelus sexfasciatus","MINDA414-23","Epinephelus corallicola","MINDA034-23",14.051134459955,"genus"
